Song Name,Genre,Lyrics
花间辞,古风,"梦起浮生 风华已过
挥斥方遒 运笔落寞
望月三星 仙居灵秀
执淡墨 笑谈帷幄
醉踏仙迹 风清柳薄
黑白间 圣手将珍珑破
谁太执着 一念成错
天工尽 哪知妙手心成魔
山间卧 花落
淡香焚 琴弦拨
留白点墨 他心中怎定夺
无须说 谁错 红尘此刻凡心落
离经易道 我只为一世诺
此离人间 入乡桃源
幽谷绝情 不忘至今
素手清颜 恨落花殇
泼茶香 只道寻常
白发红颜 颦笑印藏
自彷徨 又惹谁心伤
依旧是落星湖花香
谁傲然 独唱望乡不归乡
山间卧 花落
淡香焚 琴弦拨
留白点墨 他心中自定夺
无须说 谁错 红尘此刻凡心落
离经易道 我只为一世诺
我笑世人 孤芳自赏
流连忘返 世事无常
潇洒独我 半生痴狂
不如归去 他一醉千场
收起"
不良人,古风,"不良人

一缕王朝的余晖
孤云掠影 嵌入眼眉
天命际会 自是难违
不复林立的丰碑
谁主沉浮 谁争雄衣锦归？
百年幻梦醒 皆成灰
观天下暗涌 朔风卷尘 英雄何为
伺乱世机变而动 越几重星轨
紧握手中剑 千钧一发 为情义挥
我无悔无愧
风霜尽飘泊 为谁而执着
一任华年过
温柔了杯中 三分明月落
红尘难堪破 善恶无定夺
千秋怎落墨？
画江湖 提笔将此生勾勒


一缕王朝的余晖
孤云掠影 嵌入眼眉
天命际会 自是难违
不复林立的丰碑
谁主沉浮 谁争雄衣锦归？
百年幻梦醒 皆成灰
观天下暗涌 朔风卷尘 英雄何为
伺乱世机变而动 越几重星轨
紧握手中剑 千钧一发 为情义挥
我无悔无愧
风霜尽飘泊 为谁而执着
一任华年过
温柔了杯中 三分明月落
红尘难堪破 善恶无定夺
千秋怎落墨？
画江湖 提笔将此生勾勒
不良名赐我 不负家与国
不灭的传说
回首望当年 山河还如昨
红尘难堪破 善恶无定夺
功过怎评说？
画江湖 提笔将此生勾勒


收起"
千香谷,古风,"作曲 : 张伊美Lyla
作词 : 慕容玖夜
策划/监制：柳砚青
文案/编剧：慕容玖夜
编曲：张伊美Lyla
和声/和声编写：小吴太太
后期：小吴太太
美工：狐O
出品：五音六律原创音乐

燃一炉 旖旎心香
随星舟 渡过前尘夜未央
风中谁在吟唱
寂寞的花语 惹空谷心伤
有美人兮曾隔花相望
赤足踏过浪漫的流光
为谁 捻起这一朵 被深藏的过往
待月来 染醉千瓣红妆
如何遗忘 最初 悸动的痴妄
怎能化解 执迷的幽香
相思 为谁穿越千年风霜 天意的无常
蓦然绽出 绝世的孤芳

等落花 绘满时光
画不尽 故人悱恻的衷肠
是前缘 不肯褪色
缥缈的说着 思君未敢忘
恰如夜萤恋慕万顷月光
仿若池鱼入海般的向往
难舍 人间多少梦 化作最惑心幻象
偷不得 浮生片刻 相望
如何遗忘 最初 悸动的痴妄
怎能化解 执迷的幽香
相思 为谁穿越千年风霜 天意的无常
蓦然绽出 绝世的孤芳
为谁种下 红尘 万丈的情长
倾我温柔 于绝壁怒放
只等一场涅槃燃尽地久天长的悲伤
心随花眠 梦彻夜流香
听 春风起 拂落 千瓣香
收起"
小城谣,古风,"作曲 : 胡碧乔
作词 : 赵千轻
归时恰逢故城阳春三月天
熏风摇着酒旗茶幌遮人眼
花糕盈了满坊久违的香甜
伴着孩童放纸鸢
隔街戏台上正娓娓唱风月
唱罢你情我愿到时过境迁
谁人听得曲调婉转的缠绵
感叹韶光直须怜
驻足梦中画亭边
有燕双双傍青檐
翠幕绕堤深深浅浅
恍见当年
柳叶儿弯弯拂水花儿转
水花儿转转着小船儿摇
小船儿摇摇过石桥南
石桥南她撑伞步款款
两黛罥轻烟柳叶儿弯
柳叶儿弯配着金雀儿钗
金雀儿钗不慎滑落入我怀
惹得她羞向我看

隔街戏台上正娓娓唱风月
唱罢你情我愿到时过境迁
谁人听得曲调婉转的缠绵
感叹韶光直须怜
驻足梦中画亭边
有燕双双傍青檐
翠幕绕堤深深浅浅
恍见当年
柳叶儿弯弯拂水花儿转
水花儿转转着小船儿摇
小船儿摇摇过石桥南
石桥南她撑伞步款款
两黛罥轻烟柳叶儿弯
柳叶儿弯配着金雀儿钗
金雀儿钗不慎滑落入我怀
惹得她羞向我看

柳叶儿弯弯拂水花儿转
水花儿转转着小船儿摇
小船儿摇摇过石桥南
石桥南她撑伞步款款
两黛罥轻烟柳叶儿弯
柳叶儿弯配着金雀儿钗
金雀儿钗不慎滑落入我怀
柳叶儿弯弯拂水花儿转
小船儿摇摇过石桥南
石桥南她撑伞步款款
两黛罥轻烟柳叶儿弯
金雀儿钗不慎滑落入我怀
惹得她羞向我看


收起"
锦鲤抄,古风,"作曲 : 银临
作词 : 慕清明
蝉声陪伴着行云流浪
回忆开始后安静遥望远方
荒草覆没的古井枯塘
匀散一缕过往

晨曦惊扰了陌上新桑
风卷起庭前落花穿过回廊
浓墨追逐着情绪流淌
染我素衣白裳

阳光微凉 琴弦微凉
风声疏狂 人间仓皇
呼吸微凉 心事微凉
流年匆忙 对错何妨
你在尘世中辗转了千百年
却只让我看你最后一眼
火光描摹容颜燃尽了时间
别留我一人 孑然一身
凋零在梦境里面

萤火虫愿将夏夜遗忘
如果终究要挥别这段时光
裙袂不经意沾了荷香
从此坠入尘网

屐齿轻踩着烛焰摇晃
所有喧嚣沉默都描在画上
从惊蛰一路走到霜降
泪水凝成诗行

灯花微凉 笔锋微凉

难绘虚妄 难解惆怅
梦境微凉 情节微凉
迷离幻象 重叠忧伤

原来诀别是因为深藏眷恋
你用轮回换我枕边月圆
我愿记忆停止在枯瘦指尖
随繁花褪色 尘埃散落
渐渐地渐渐搁浅
多年之后 我又梦到那天

画面遥远 恍惚细雨绵绵
如果来生太远寄不到诺言
不如学着放下许多执念
以这断句残篇向岁月吊唁
老去的当年 水色天边
有谁将悲欢收殓
蝉声陪伴着行云流浪
回忆的远方
收起"
牵丝戏,古风,"作曲 : 银临
作词 : Vagary

嘲笑谁恃美扬威 没了心如何相配
盘铃声清脆 帷幕间灯火幽微
我和你 最天生一对

没了你才算原罪 没了心才好相配
你褴褛我彩绘 并肩行过山与水
你憔悴 我替你明媚

是你吻开笔墨 染我眼角珠泪
演离合相遇悲喜为谁
他们迂回误会 我却只由你支配
问世间哪有更完美

兰花指捻红尘似水
三尺红台 万事入歌吹
唱别久悲不成悲 十分红处竟成灰
愿谁记得谁 最好的年岁

你一牵我舞如飞 你一引我懂进退
苦乐都跟随 举手投足不违背
将谦卑 温柔成绝对

你错我不肯对 你懵懂我蒙昧
心火怎甘心扬汤止沸
你枯我不曾萎 你倦我也不敢累
用什么暖你一千岁

风雪依稀秋白发尾
灯火葳蕤 揉皱你眼眉
假如你舍一滴泪 假如老去我能陪
烟波里成灰 也去得完美
风雪依稀秋白发尾
灯火葳蕤 揉皱你眼眉
假如你舍一滴泪 假如老去我能陪
烟波里成灰 也去得完美

收起"
云水谣,古风,"云水谣
作曲：纱朵
编曲：唯然
作词：原晞
演唱：伦桑
风吹着春末的花香
吻过谁的眉尖发上
梦里梦外 云水一方
轻拥小小村庄
白露沾湿哪句诗行
我又读到蒹葭苍苍
情字太长 不敢细量
凝眸处 你莞尔回望
也曾听醉渔歌邀伴归桨
便沽酒敬这温柔时光
愿种红豆秧 何必诉离殇
有你我不再流浪
江南天已向晚
街头炊烟正暖
我将笔悬 你研墨铺卷
是否算心照不宣
岁月永安
而问谁可不贪
煲一碗热粥 尝一味流年
此生便这样共你把这人世清欢看个遍

收一伞烟雨微微凉
落在谁的素衣罗裳
烛火摇晃 云水一方
对影成双 绘窗
新月偷偷攀上屋墙
月下你隔篱折白棠
情字太长 我为你量
凝眸处 你莞尔回望

收起"
落花情,古风,"作曲 : 范炜
作词 : 程渤志
原唱：七朵
策划：花君
混音：Mr曾经
合唱：一种相思花自飘零水自流
两处闲愁独自寂寞上心头
梦回清清池畔 回忆灯火阑珊
一杯苦酒 恰似落花情几时休
李蚊香：问君几多愁 叹息双泪流
浊酒一杯怎知心中无数的苦与愁
长夜漫漫 梦难求
相思离愁 留恋处你我蓦然回首
萧忆情：但愿人长久 回忆门前柳
敢问谁能奈何无尽人间的去与留
明月不知离别苦
化作相思 何以解忧愁
梨落小八：叹息儿女情又如何
曾经：千里万里朝你奔走
梨落小八：遥望明月山长水阔
曾经：唯有鸟语花香点点江风渔火
睡梦里寻他千百度
曾经：化作嫦娥翩翩起舞
唯有落花片片随水波逐流
根小八：一种相思花自飘零水自流
两处闲愁独自寂寞上心头
梦回清清池畔 回忆灯火阑珊
一杯苦酒 恰似落花情几时休
小义：你好似一片落花静静飘零在角落
又有多少人知晓佳人梦里眼泪流
唯有看落花坠落，轻抚眼角泪滑过
一杯苦酒 叹息山长水阔
蚊香小义：叹息儿女情又如何
曾经：千里万里朝你奔走
蚊香小义：遥望明月山长水阔
曾经：唯有鸟语花香
点点江风渔火
睡梦里寻他千百度
曾经：化作嫦娥翩翩起舞
梨义香经：唯有落花片片随水波逐流
梨落：一种相思花自飘零水自流
两处闲愁独自寂寞上心头
梦回青青池畔 回忆灯火阑珊
一杯苦酒 恰似落花情几时休
曼梨香：敢问苍天明月谁知佳人等了几个秋
花开花落只恨 年少轻狂与天竟自由
萧八义经：多少泪痕滑落 轻抚寂寞功名欲追求
唯有叹息落花追梦追自由
特曼：仰望苍天和明月是否知晓我的明天
一杯苦酒 怎能知晓花开花落的季节
我叹息着明天 回忆着梦里灯火阑珊
又有多少眼泪轻轻的滑落在青青的池畔
这一个花落时节 看不清眼角眼泪
你我相恋 却变成过去的过去的明天
落花无情 却只能遥望江火点点落花片片
静静的叹息 流水的无意与落花的伤感
收起"
采茶纪,古风,"作曲 : 我是爱音乐的徐梦圆
作词 : 温莨
——《采茶纪》
寒食过 云雨消
不夜侯正好
又是一年 采茶时节暖阳照
风追着 蝴蝶跑
谁家种红苕
木犁松土 地龙惊兮蚁出巢
翠盈盈 悠香飘
茶垄漫山绕
钻进田间 扯下笠帽 春眠要趁早
戴胜鸟 莫要吵
容我睡一觉
梦中人声声唤四宝
大黄别再咬
不准扯我小夹袄
否则把你送给村头小母猫
休怪我气恼
是你不停将我扰
愤愤睁眼发现竟是娘亲驾到
大事不太妙
撒腿就要开蹘
转身偏又撞见隔壁家婉桃
算了作罢了
英雄不怕虎豹
我怎能为藤条折腰
我娘说四宝你瞧瞧
田野间半山腰
农人多辛劳
年年又岁岁复年年
官茶重赋税高
终究在所难逃
对门胖哥赵家小雨对我笑
笑我半点不懂干活却只顾着求饶
婉桃素手轻翘 指间茶菁掉
——————————
大把柴 填坑灶
锅里水正烧
沸水腾腾 茶棚外雾气缭缭
抹板凳 擦桌角
只等客人到
捧一摞碗 小心翼翼不乱摇
茶小二 屋外叫
出来招呼好
老妇枯槁 单影无靠 进来歇歇脚
俊小哥 去赶考
多送你一勺
钱不要题字做抵消
远处乱糟糟
恶霸又来路边闹
上次吃白食上上次欺大嫂
这次先说好
付账还是打欠条
恶霸大喝 冲上来把我衣领薅
你个小兔羔
虎头上敢拔毛
爷不稀罕你这僻壤穷山坳
客官向后靠
好汉不畏佬佬
我四宝定让他求饶
大黄在身后发出低声吼叫
只等我吹响口哨
一瞬间如同宝剑出鞘
咬得他连连哀嚎四处奔逃
人生一路 总会遇到 拦路妖
纵天赋异禀也难以抵挡 世事难料
过茗园将一灵芽 收进荷包
傍晚店打烊我娘披起衣袍
在院中将新叶翻炒
一篮接着一篮倾倒
微火烘烤这玄味 羡煞春草
人就像茶 得受得了 高温熬
叶片从浮到沉由卷至舒 艰辛多少
采茶诗里一首歌 唱破春晓
【END】
收起"
红颜旧,古风,"西风夜渡寒山雨
家国依稀残梦里
思君不见倍思君
别离难忍忍别离
狼烟烽火何时休
成王败寇尽东流
蜡炬已残泪难干
江山未老红颜旧
忍别离
不忍却又别离
托鸿雁南去
不知此心何寄
红颜旧
任凭斗转星移
唯不变此情悠悠
狼烟烽火何时休
成王败寇尽东流
蜡炬已残泪难干
江山未老红颜旧
忍别离
不忍却又别离
托鸿雁南去
不知此心何寄
红颜旧
任凭斗转星移
唯不变此情悠悠
忍别离
不忍却又别离
托鸿雁南去
不知此心何寄
红颜旧
任凭斗转星移
唯不变此情悠悠
唯不变此情悠悠
唯不变此情悠悠
收起"
青云破,古风,"既 拜入大竹峰
当 勤勉不辍
修 外经与内络
惩强扶弱

邀来 三眼 灵猴
穿叶避松果
噬魂 唤作 烧火
掌中握

星月寥落
不及她明眸闪烁
亦道亦佛
却 是舍是还参不过
天地萧索
怕余我一人洒脱
青云直破
笑 为爱成魔又何错



闻 妖言与狐说
叹 古井无波
想 那夜雨滂沱
未尝寂寞

何惧 毁山 断流
合力斗夔牛
不愿 痴情 为咒
来生候

星月寥落
遮不住赤心灼灼
亦道亦佛
借 死离生别来解惑
天地萧索
狂风乱叶如何躲
青云直破
问 来岁狐岐花几朵




星月寥落
不及她明眸闪烁
亦道亦佛
却 是舍是还参不过
天地萧索
怕余我一人洒脱
青云直破
笑 为爱成魔又何错
收起"
乌衣巷,古风,"作曲 : 小千
作词 : 马小瞳
编曲：潘柯夫
演唱：小千
二胡：HBY
和声编写/和声：小千
混音：潘柯夫
海报：阿满
青石板的江南雨巷
烟花时节花开正香
丹青纸上月下荷塘还同当年一样
外婆做的桂花蜜糖
远方飘来阵阵酒香
记忆中的童年时光还在静静流淌
他唱着待月西厢 风流倜傥
是岁月贪恋了红妆
又一出『地久天长』
依旧如今在小城回荡
仿佛听到当初的我们 跟着轻轻地唱
我走在 朱雀桥上
抬眼就看见 燕子归乡
多年之后又回到 最初地方
-----------
三月里来油菜花黄
湖面泛着粼粼波光
你画上的戏水鸳鸯从来入对出双
余音绕梁琴声悠扬
烛火的光透过了窗
三三两两戏台之上诉说一段过往
他唱着待月西厢 风流倜傥
是岁月贪恋了红妆
又一出『地久天长』
依旧如今在小城回荡
仿佛听到当初的我们 跟着轻轻地唱
我走在 朱雀桥上
抬眼就看见 燕子归乡
多年之后又回到 最初地方
-----------
那一晚华灯初上
是否已将这小城点亮
提笔写一阙『满庭芬芳』 映着悠久月光
我看着 古道斜阳
回首依旧是 人海茫茫
看这条乌衣酒巷 一切如常
收起"
霁夜茶,古风,"作曲 : Winky诗
作词 : 五子
编：winky诗

初雪绽晴 满院空枝嫌太静
抖落一身轻轻

相随风凭 掀窗帘角窥史经
正到“千里逢迎”

懒牵挂一笔一划 拂袖罢

渐暮久执笔添蜡 霁夜茶

谁立门庭 叠指而敲探究竟
客有一番闲情

寒衣提灯 两联朱红淡褪映
旧作“书香年景”

懒相迎隔门笑答 “未归家”

小静踏夜白月下 奉杯茶

置杯久茶淡香早发
那一口浓烈难咽下
霁夜将冷手捧热茶
再寻花

空枝余一抹白无瑕
怎辨是残雪或月华
霁夜我独醉这杯茶
清风不还家

谁立门庭 叠指而敲探究竟
客有一番闲情

寒衣提灯 两联朱红淡褪映
旧作“书香年景”

懒相迎隔门笑答 “未归家”

小静踏夜白月下 奉杯茶

置杯久茶淡香早发
那一口浓烈难咽下
霁夜将冷手捧热茶
再寻花

空枝余一抹白无瑕
怎辨是残雪或月华
霁夜我独醉这杯茶
清风不还家

置杯久茶淡香早发
那一口浓烈难咽下
霁夜将冷手捧热茶
再寻花

空枝余一抹白无瑕
怎辨是残雪或月华
霁夜我独醉这杯茶
清风不还家
收起"
春庭雪,古风,"作曲 : 爆款
作词 : 清彦
————————多情最是春庭雪，年年落满离人苑。记《寂寞空庭春欲晚》
策划：呆子
编曲：爆款
演唱：橙翼
和声编写|和声：君池官
混音：lucios【疯韵音乐】
视频：奥李奥
海报：公子苏笙
鸣谢：Aki阿杰
庭中梨花谢又一年
立清宵 月华洒空阶
梦里笙箫奏旧乐
梦醒泪染胭脂面
《小重山》 念一遍又一遍
闻 更漏咽 频教前尘辞长夜
久无眠 深坐对宫檐
多情最是春庭雪
年年落满离人苑
薛涛笺 上言若如初见
这一世 太漫长却止步咫尺天涯间
谁仍记 那梨花若雪时节
“我心匪石不可转”
“我心匪席不可卷”
空凝眸 情字深浅无解
-----------------------------------
庭中梨花谢又一年
立清宵 月华洒空阶
梦里笙箫奏旧乐（yue）
梦醒泪染胭脂面
《小重山》 念一遍又一遍
闻 更漏咽 频教前尘辞长夜
久无眠 深坐对宫檐
多情最是春庭雪
年年落满离人苑
薛涛笺 上言若如初见
这一世 太漫长却止步咫尺天涯间
谁仍记 那梨花若雪时节
“我心匪石不可转”
“我心匪席不可卷”
空凝眸 情字深浅无解
这一世 太漫长却止步咫尺天涯间
谁仍记 那梨花若雪时节
“我心匪石不可转”
“我心匪席不可卷”
空凝眸 情字深浅无解
春欲晚 梨花谢又一年
注释：这里的春庭雪中的雪指的是梨花

收起"
月光酿,古风,"作曲 : 夏初凝
作词 : 夏初凝
作曲 : 夏初凝
作词 : 夏初凝
月光酿
————（记琴画双圣·林白轩与苏雨鸾）
作曲：夏初凝
编曲：优希（苗竹溪）
文案/作词：夏初凝
演唱：晴愔、以冬
后期：幺唠
海报：蛊惑
特别鸣谢：大梦不醒空一筋
【晴】
取落星镇纸 研墨作画
忽听墨尽处 一滴泪响
谁倦了风尘 卸了红妆
谁凝墨绘她入卷
【冬】
琴声参透这尘世间 彩墨几笔
泛起涟漪 风惊扰几圈
【晴】
谁揽卧清风敛袖
谁拂荆棘之念
月色弥醉 再酿酒一杯~
【冬】
荼蘼花静悄绽放
【晴】
他执笔百代兴亡
【冬】
青石轻巧镌刻的过往
【晴】
月辉偷偷打量
琴瑟烛影拉长
抚平心湖微漾 寄新芳
【晴】
聆听 风声它带去新颜
浓墨入眉间淡彩妆
心涛稀薄轻唱谁一段 过往
【冬】
为谁再斟这一壶酒
打落荷叶声轻轻响
几分清浅醉人模样 情跌宕
【合】
看烛火 静静摇曳心房
梦中雨还淅沥沥下
松涛枕眠 琴弈扣珠心窗
纱橱簟 杯中清脆作响
薄纱轻着也透骨凉
月光酿
杯中情愫尽饮下

【冬】
荼蘼花静悄绽放
【晴】
他执笔百代兴亡
【冬】
青石轻巧镌刻的过往
【晴】
月辉偷偷打量
琴瑟烛影拉长
抚平心湖微漾 寄新芳
【合】
聆听 风声它带去新颜
浓墨入眉间淡彩妆
心涛稀薄轻唱谁一段 过往
为谁再斟这一壶酒
打落荷叶声轻轻响
几分清浅醉人模样 情跌宕
看烛火 静静摇曳心房
梦中雨还淅沥沥下
松涛枕眠琴弈扣珠心窗
纱橱簟 杯中清脆作响
薄纱轻着也透骨凉
月光酿
杯中情愫尽饮下
MUSIC
【冬】
潺潺溪水流声
落进湖叮咚响
微波粼粼闪现
那月光（那月光）【晴合】
【晴】
绵绵情意私语
举杯与君共赏
墨意翩跹 醉倚花间
【合】
聆听 风声它带去新颜
浓墨入眉间淡彩妆
心涛稀薄轻唱谁一段 过往
为谁再斟这一壶酒
打落荷叶声轻轻响
几分清浅醉人模样 情跌宕
看烛火 静静摇曳心房
梦中雨还淅沥沥下
松涛枕眠琴弈扣珠心窗
纱橱簟 杯中清脆作响
薄纱轻着也透骨凉
月光酿
杯中情愫尽饮下
【晴】
啦啦啦~
———Fin
收起"
眉间雪,古风,"作词 : 陆菱纱


是不是 每种感情都不容沉溺放肆
交心淡如君子
只道是 那些无关风花雪月的相思
说来几人能知
院内冬初 昔年与你栽的桃树
叶落早做尘土
新雪来时 又将陈酒埋了几壶
盼你归来后对酌
穿过落雁修竹 看过月升日暮
你说有一日总会名扬天下实现你抱负
那时低头替你剑穗缠着新流苏
心愿未听清楚
还挂着流苏 是否应该满足
也为你缝好冬衣寄去书信一两句叮嘱
该庆幸至远至疏你我还未至陌路
是时光从来残酷
最害怕 酒肆闲谈时候听见你名字
语气七分熟识
回过神 笑问何方大侠姓名竟不知
笑容有多讽刺

斟酒独酌 细雪纷纷覆上眉目
清寒已然入骨
还忆最初 有你扯过衣袖轻拂
笑说雪融似泪珠
曾经相伴相护 说着初心不负
想起某一日陪你策马同游闹市中漫步
那时正逢扬州三月桃花铺满路
神情难免恍惚
江湖的尽头是否只剩孤独
都怪我玲珑心思执念太过以尘网自缚
前方太辽阔若问此去应去向何处
把来路当做归途
桃树下 那年落雪为你唱一段乐府
信了人不如故
只如今 茫茫大雪之中等着谁回顾
明知无人回顾
谁能初心不负

收起"
梨花雨,古风,"纤月抚梨树
花径作廊庑
有雀借小住

临水清风入
薄衣沾香雾
隐隐春知处

枕绵山
细雨敲浅潭
夜生寒
恰空翠湿荷岸

梦里三秋过
已是芳尘尽染
得岁月偕行为伴

纤月抚梨树
花径作廊庑
有雀借小住

临水清风入
薄衣沾香雾
隐隐春知处

风吹尽
满枝花初绽

辞树去
只成天地素淡

千里峰如簇
几点流萤飞散
此中颜色雪中看

纤月抚梨树
花径作廊庑
有雀借小住

收起"
寄妻书,古风,"【寄妻书】
演唱：西瓜JUN
作曲：西瓜JUN
作词：药婶
编曲：万劫皆空
后期：维她命
策划：清情
美工：清情
出品：画意江湖古风团队

笙箫歇 画眉深入浅
琵琶怨 谁拾风月弦
风过间 故人面 一字一句一华年
恍惚间 似又遇 一人一月立花间
忆昔年 谁家赤足拾纸鸢
遇见谁 何年何月何时节
我曾 把那 蒹葭 叹几遍
才留得 风花雪月几更天

书页倦 轩窗临枯叶
小庭院 谁笑痴人愿
画长轩 立阶前 一笔一画一落叶
辗转间 似才见 一树一烟尽无言
忆昔年 谁家红妆十里连
嫣然间 红烛乱花煞人眼
如今 我把 绿衣 赋几篇
独眷恋 其人其景其佳月
风过 纸鸢
何人笔墨不歇
信笺 隽隽
字字寄与谁言
收起"
胭脂雪,古风,"枯桃又泛出新芽
长平山上谁人形幻化
桃花潭水映着晚霞
手中的风铃轻声咿呀
御剑行空落一树繁花
湘湖上 长歌风飒飒
紫衣青衫打马归家
路遇伊人面似桃花
从此两心长牵挂
咫尺天涯
谁的思念还未倾塌
风过叶落飞沙
火光灼伤桃花
纸鸢上蝴蝶还恋着她
刀剑下一影潇洒
柳絮纷飞飘下
仿若漫天雪花
斜阳下你红晕的脸颊
红尘中生死无话
萤舞唤夜赏落花
月光下谁隔着爱无涯
三月春风点醒桃花
远方谁轻声吟着蒹葭
万里山川独恋你眉砂
梦回中 恩怨皆放下
遥记当年打马归家
路遇伊人面似桃花
从此两心长牵挂
咫尺天涯
谁的誓言还未倾塌
风过叶落飞沙
火光灼伤桃花
纸鸢上蝴蝶还恋着她
刀剑下一影潇洒
柳絮纷飞飘下
仿若漫天雪花
斜阳下你红晕的脸颊
红尘中生死无话
阿阿阿阿阿阿~
阿阿阿阿阿阿~
纸鸢上胡蝶还恋着她
刀剑下一影潇洒
柳絮纷飞飘下
仿若漫天雪花
斜阳下你红晕的脸颊
红尘中生死无话
收起"
东风志,古风,"作曲 : 银临
作词 : 择荇
编曲：灰原穷
笛子：水玥儿
二胡：EZ-Ven
翻唱：银临&慕寒
驱策的魂魄要流浪哪条街，
射落的纸鸢曾飞过哪片月，
磷灯点满城阙，照彻天不夜，
看见什么，灰飞烟灭？
夜读时节埋下姑苏一坛雪，
借用渔火斟开云梦水千叠，
今宵于风露中，星辰非昨夜，
都不似谁眼睫 。
眉间点血，衣上牡丹，愈笑愈孤寒，
故人磊落，曾照旧肝胆。
似这清风明月，凌霜傲雪，最清澈双眼，
两处茫茫可相见？
把酒祝东风，且祝山河与共的从容，
酩酊人间事，从此不倥偬，
若负剑过群峰，云深不知竟一人一骑，青山几重，
回眸一眼就心动。
幽幽陈笛恰是谁当年谱写？
无意扣紧按在琴弦的指节，
似曾相识笑靥，惊鸿忽一瞥，
原来从未忘却。
眉间点血，衣上牡丹，愈笑愈孤寒，
故人磊落，曾照旧肝胆。
似这清风明月，凌霜傲雪，最清澈双眼，
两处茫茫可相见？
把酒祝东风，且祝山河与共的从容，
酩酊人间事，从此不倥偬，
若负剑过群峰，云深不知竟一人一骑，青山几重，
回眸一眼就心动。
把酒祝东风，就祝当时携手的珍重，
春秋千万种，只为谁附庸。
若花胜去年红，坞中莲蕊竟已开已落，醉倒芳丛，
回眸一眼就心动。
若花胜去年红，坞中莲蕊竟已开已落，醉倒芳丛，
一眼岁月都无穷。

收起"
阴阳诀,古风,"作曲 : 圣香
作词 : 小玖州
编曲：洛劫
后期：Mr.曾经

【源博雅-江南诚】
昏晓隔断生阴阳
召唤式神的吟唱
画符念咒剑刃斩魑魅魍魉
挽弓桀骜无惧一身伤
【神乐-鸦青】
御灵破法以柔克刚
乾坤之下我心明朗
谁深陷黑暗被吞噬着善良
解开封印就此埋葬
【源博雅、神乐-江南诚&鸦青】
阴阳寮祭奠千里外回望
机关算尽观此夜星象
也曾命悬一线今生托付于流放
誓守人间山河无恙

【安倍晴明-南瑾天】
贪欢于平和时光
守护忠诚的信仰
百鬼夜行诛邪魔直取敌将
踏歌而来沾染满目霜
【八百比丘尼-Mukyo木西】
点燃觉醒浴血凤凰
天地破碎失色苍茫
樱花盛开得着实让人疯狂
歹毒心肠百孔千疮
【安倍晴明、八百比丘尼-南瑾天&Mukyo木西】
阴阳寮祭奠千里外回望
机关算尽观此夜星象
也曾命悬一线今生托付于流放
誓守人间山河无恙
【合唱】
青龙朱雀镇守八方
勾玉照彻过往洪荒
灵魂铭刻着红莲业火勋章
暗箭难防我偏用明枪

收起"
棠花谢,古风,"一十六载不曾闲，篱外棠花沁骨甜。
——对影问花开何愿？
“愿岁岁盛放，照翩翩少年。”
——题记

慕寒：
要如何 闲坐对听旧年华 夕烟折落枝头花
要如何 忘却朝暮黄泉下 抬眼时韶光已虚化

晃儿：
要如何忘情水截杀 要如何奈何桥斜跨
要如何放得下 西风不吹陇头沙
白骨为笛 诉一腔喑哑

慕寒：
红尘有雪 剑气纠结 梦幻百年 空花罹灭
是你以诀别书写 风华绝代的不屑
前尘的夜 今世的血 闪现交叠

晃儿：
归去不歇 天凝残月 过眼足痕 次第皎洁
你一步踏进惨烈 笑容却依旧无邪
旧时山野 月下蝴蝶 含笑一瞥

慕寒：是你说 争与不争都无解 不如就拱手让却
晃儿：而你说 男儿生当歌万阕 死当筑千秋业
慕寒：何处觅 知音为注解
晃儿：才使得 荒凉都退怯
合：怕离别 却离别 说忘却怎敢忘却
一生有谁 交心不言谢

慕寒：
红尘有雪 剑气纠结 梦幻百年 空花罹灭
是你以诀别书写 风华绝代的不屑
前尘的夜 今世的血 闪现交叠

晃儿：
归去不歇 天凝残月 过眼足痕 次第皎洁
你一步踏进惨烈 笑容却依旧无邪
旧时山野 月下蝴蝶 含笑一瞥

慕寒：最真的心
晃儿：最热的血
慕寒：太暖的人
晃儿：太狠的劫
慕寒：就这样行到终结
晃儿：就这样冷如霜雪
合：争与不争 从来无解
合：花开为谢

收起"
芳华旧,古风,"作曲 : 银临
作词 : 琉璃夭、泉尘
二婶：老渡口，春风吹皱你眉头
一叶扁舟，不载月，偏载离愁
踏尽长安花枝瘦
浮生若梦芳华旧
银临：春意老，流花照眼又一秋
自他别后，江山无心复风流
你却从红尘初雪
等到了人间白头
合唱：他看过大漠长烟孤雁不成行
也看过江南泼墨青黛墙
银临：最美不过你眼中
晴昼海三月星光
合唱：杯中雪，鬓上霜，谁的天长

银临：尘缘洗，花间墨衣翻酒污
风住沉香，暂为他，借梦一哭
不寄云间一纸书
一纸相思不忍读
二婶：残荷雨，凋尽万花皆作无
执念成劫，却不敌，生死陌路
不知春来又几度
始信人间离别苦
合唱：他看过大漠长烟孤雁不成行
也看过江南泼墨青黛墙
最美不过你眼中
晴昼海三月星光
杯中雪，鬓上霜，谁的天长。
银临：那一战后尾声在时光里久远
合唱：你又在原地等了许多年
直到这岁月翩跹
深埋进青史终篇
心头血，画中颜，那时少年

-鸾凤鸣原创音乐团队出品-
收起"
