,Song_Name,Genre,Lyrics
10,OTW,Pop,"[Intro: Khalid]
Na, na, na, na, ooh
Oh, no, oh, ayy

[Chorus: Khalid]
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be a-all day
I'll be a-all day
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day

[Verse 1: Khalid]
Yeah, yeah, yeah
This the type of shit that you been waiting all year for
Back in town for a minute if you with it (yeah)
Got a lot of time, I just need somewhere to spend it
I just press a button and the top go missing
I kept the slip so you know it's not rented, yeah, oh, oh
What you wanna do?
Worried 'bout your friends, they saw you this afternoon
I been reading your mind
No fair, but you gotta let me know
I'm all ears and I got a lot of room in my whip
If you wanna take it there, I'm on my way

[Chorus: Khalid]
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day

[Verse 2: Ty Dolla $ign]
(Dolla $ign, Dolla $ign)
Drop top the Porsche, put that bitch in sport
Out here in the field, oh yeah (yeah), I'm already here, yeah
Come outside, looking like a snack, hurry up, get in, hell yeah (yeah)
Come with me on this mission (ooh yeah, ooh yeah)
Riding down the coast (ooh yeah), I want that for sure (ooh yeah)
You say, ""Play Khalid"" (ooh yeah)
I say, ""Pass the weed"" (ooh yeah)
Pull up to the crib, oh, said you've never been before
Put you in Provocateur, girl, I made you mi amor
You said you left your ex, that dude was always gassy
You said before me, you ain't never been this happy
You took an L with him and winning ever since (ever since)
You hit my phone, I'm on my way, I cancel plans, yeah, yeah

[Chorus: Khalid]
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day

[Verse 3: 6LACK]
You tryna make a move
Tonight I got the time, tell me what you wanna do
Call the squad if you wanna rendezvous
They gon' push up on it, on it, I only got room for two
From the 'jects on the set, it's a Porsche, not a 'Vette
I confess, I'ma flex, ayy, show some respect
Get away so we can make sense of your life
You was in park but I just put your shit in drive
Now coast like there's no tomorrow
Moving too fast, I'm hoping to drive slow (yeah)
I don't want you to wonder where I go
Can learn a lot from this and it's something that I know

[Chorus: Khalid]
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day
Put it in drive, I'll be outside, I'll be on the way
I'll be on the way
You can meet me in five, I'll be all night, I'll be all day
I'll be all day"
11,Thru Your Phone,Pop,"[Verse 1: Cardi B]
Look, I just want to break up all your shit, call your mama phone
Let her know that she raised a bitch, then dial tone, click
And fuck your little fake ass friends
Come around actin' like they my bros
I seen y'all little group texts
Where you all like to brag about your hoes
And you can tell your little bitch
I screenshotted all her naked pics
Oh, you wanna send nudes to my man?
Wake up and see your boobs on the 'Gram?
Lil' bitch, I cannot stand you, right hand to Jesus
I might just cut all the tongues out your sneakers
Smash your TV from Best Buy
You gon' turn me into into Left Eye
I don't wanna hear 'bout invasion of privacy
I had a feeling, it turns out you lie to me
I'm holdin' back everything that's inside of me
How you all fuckin' with bitches that follow me?

[Pre-Chorus: Ali Tamposi & Cardi B]
My heart is beating like it's bleeding out
You sleepin', you sleepin', you sleepin'
You sleeping like a baby
Everyone was right about you now, and
You creepin', you creepin', you creepin'

[Chorus: Ali Tamposi & Cardi B]
I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killin' me, killin' me, killin' me, oh

[Verse 2]
All I can see is you and her in different scenarios
Beyoncé on my stereo, ""Resentment"" on repeat
I'ma make a bowl of cereal with a teaspoon of bleach
Serve it to you like, ""Here you go, nigga, bon appétit""
Look did you give it to her raw? You love her or nah?
You risk your whole home for a hoe from the bar?
You really want them hoes? You can have them bitches
You don't even cheat with no badder bitches
This shit is eatin' me, you sleepin' peacefully
Gettin' more mad at you, thinkin' 'bout stabbin' you
Don't even know that you this close to dyin'
You gon' wake up like, ""Why you got an attitude?""

[Pre-Chorus: Ali Tamposi & Cardi B]
My heart is beating like it's bleeding out
You sleepin', you sleepin', you sleepin'
You sleeping like a baby
Everyone was right about you now, and
You creepin', you creepin', you creepin'

[Chorus: Ali Tamposi & Cardi B]
I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killin' me, killin' me, killin' me, oh

[Pre-Chorus: Ali Tamposi & Cardi B]
It's killin' me
It's killin' me, killin' me, killin' me, oh
It's killin' me
It's killin' me, killin' me, killin' me, oh
It's killin' me
It's killin' me, killin' me, killin' me, oh
It's killin' me

[Chorus: Ali Tamposi & Cardi B]
I went through your phone last night
I went through your phone last night
Saw some things I didn't like
I went through your phone last night
It's killin' me, killin' me, killin' me, oh"
12,Ring,Pop,"[Intro: Kehlani]
Ooh, ooh
Ring, ring, ring, ring

[Chorus: Kehlani]
You don't hit my line no more, oh, oh
You don't make it ring, ring, ring, ring
I can't keep this on the low
I want you to make it ring, ring, ring, ring

[Verse 1: Cardi B]
Should I call first? I can't decide
I want to, but a bitch got pride
The switchin' up shit is what I can't fuck with
I'm feelin' you but you hard to get in touch with
And you ain't hit me up in a while
Actin' like you don't know what number to dial
You quit, then that's it, I'ma throw in the towel
'Cause a nigga only gon' do what you allow
You don't want this gun smoke
Learn to text with your nose if your thumb broke
I don't care if we gettin' to it and I stall on your ass
But I still wake up from missed calls from your ass, nigga

[Chorus: Kehlani]
You don't hit my line no more, oh, oh
You don't make it ring, ring, ring, ring
I can't keep this on the low
I want you to make it ring, ring, ring, ring

[Verse 2: Cardi B]
Nah, nigga now you gon' have to call me (call me)
'Cause I'm lookin' at these messages, they all me (yeah)
Actin' like they ain't niggas that want me
Let another nigga in your spot, and you gon' be hot nigga coffee
You gon' be sick to your, stomach
Hit me when you free, 1-800
It's emergency, call me 911
Cause right now I'm out here tryna find someone
The ring on my phone, ring on my finger (brrr)
You actin' like you ain't tryna do either (yeah)
Once a good girl, watch me turn diva
Here goes my heart, I put it on speaker (oh)

[Chorus: Kehlani]
You don't hit my line no more, oh, oh
You don't make it ring, ring, ring, ring
I can't keep this on the low
I want you to make it ring, ring, ring, ring

[Verse 3: Kehlani]
You used to be on my line
On my tick all the time, yeah
Love it when you make me feel
Like you don't mind when I ain't got time for you
You know it don't go to my head, I'm only here again in bed
I just love to know you wanna spend time with me instead
Now you all caught up, yeah
You all caught up and you done left me alone, yeah
You was all fed up
Ready for the next step, wanna be on your own
Said I just miss you, I just miss us, baby
All I know is

[Chorus: Kehlani]
You don't hit my line no more, oh, oh
You don't make it ring, ring, ring, ring (you don't make it ring, baby)
I can't keep this on the low (yeah, yeah, oh)
I want you to make it ring, ring, ring, ring"
13,Somebody,Pop,"[Chorus: Drew Love]
In the town full of fancy cars and
Crowded bars and supermodels
Looks exactly the way it did inside my head
When I dreamed about it
All the things I could live without
I need 'em now 'cause they're all around me
Only thing that I can't afford is to lose myself
Tryna be somebody, somebody

[Verse 1: Andrew Taggart]
You should've known better
Than to listen to your heart again
People change with the weather
(You know, just know what I like)
I don't really like anybody
So don't tell me I'm like anybody else
You put it back together
Don't let it fall apart again
People change with the weather

[Chorus: Drew Love]
In the town full of fancy cars and
Crowded bars and supermodels
Looks exactly the way it did inside my head
When I dreamed about it
All the things I could live without
I need 'em now 'cause they're all around me
Only thing that I can't afford is to lose myself
Tryna be somebody, somebody

[Post-Chorus: Drew Love & Andrew Taggart]
Somebody
Somebody
(You know, just know what I like)
Somebody

[Verse 2: Andrew Taggart]
In my head I knew better (in my head I knew better)
I won't blame it on my faults again
I know I should forget her
(You know, just know what I like)
I don't really like anybody
So don't tell me I'm like anybody else

[Chorus: Drew Love, Both]
In the town full of fancy cars and
Crowded bars and supermodels
Looks exactly the way it did inside my head
When I dreamed about it
All the things I could live without
I need 'em now 'cause they're all around me
Only thing that I can't afford is to lose myself
Tryna be somebody, somebody

[Post-Chorus: Drew Love & Andrew Taggart]
Somebody, somebody, somebody
Somebody, somebody
(You know, just know what I like)
Somebody, somebody
Somebody, somebody
(You know, just know what I like)

[Bridge: Andrew Taggart]
'Cause I don't really like anybody
So don't tell me I'm like anybody
'Cause I don't really like anybody
So don't tell me I'm like anybody

[Chorus: Drew Love, Both]
In the town full of fancy cars and
Crowded bars and supermodels
Looks exactly the way it did inside my head
When I dreamed about it
All the things I could live without
I need 'em now 'cause they're all around me
Only thing that I can't afford is to lose myself
Tryna be somebody, somebody

[Outro: Drew Love & Andrew Taggart]
Somebody, somebody
Somebody, somebody
(You know, just know what I like)
Somebody, somebody
Somebody, somebody
(You know, just know what I like)
You can stop tryna be somebody
You can stop tryna be somebody"
14,Youngblood,Pop,"[Verse 1]
Remember the words you told me, ""Love me 'til the day I die""?
Surrender my everything 'cause you made me believe you’re mine
Yeah, you used to call me baby, now you're calling me by name
Takes one to know one, yeah, you beat me at my own damn game

[Bridge]
You’re pushing, you're pushing
I’m pulling away, pulling away from you
I give and I give and I give
And you take, give and you take

[Chorus]
Young blood
Say you want me, say you want me out of your life
And I’m just a dead man walking tonight
But you need it, yeah, you need it all of the time
Yeah, ooh, ooh, ooh
Young blood
Say you want me, say you want me back in your life
So I’m just a dead man crawling tonight
'Cause I need it, yeah, I need it all of the time
Yeah, ooh, ooh, ooh

[Verse 2]
Lately, our conversations end like it’s the last goodbye
Yeah, one of us gets too drunk and calls about a hundred times
So who you been calling, baby? Nobody could take my place
When you looking at those strangers, hope to God you see my face

[Chorus]
Young blood
Say you want me, say you want me out of your life
And I’m just a dead man walking tonight
But you need it, yeah, you need it all of the time
Yeah, ooh, ooh, ooh
Young blood
Say you want me, say you want me back in your life
So I’m just a dead man crawling tonight
'Cause I need it, yeah, I need it all of the time
Yeah, ooh, ooh, ooh

[Bridge]
You’re pushing, you're pushing
I’m pulling away, pulling away from you
I give and I give and I give
And you take, give and you take
You’re running around and I’m running away
Running away from you, from you

[Chorus]
Young blood
Say you want me, say you want me out of your life
And I’m just a dead man walking tonight
But you need it, yeah, you need it all of the time
Yeah, ooh, ooh, ooh
Young blood
Say you want me, say you want me back in your life
So I’m just a dead man crawling tonight
'Cause I need it, yeah, I need it all of the time
Yeah, ooh, ooh, ooh

[Bridge]
You’re pushing, you're pushing
I’m pulling away, pulling away from you
I give and I give and I give
And you take, give and you take

[Outro]
Young blood
Say you want me, say you want me out of your life
And I’m just a dead man walking tonight"
15,Barbie Tingz,Pop,"[Intro]
Dem-dem-dem-dem dem-dem
Dem-dem-dem-dem
Dem-dem-dem-dem dem-dem
Dem-dem-dem-dem

[Verse 1]
Uh, I'm in my prime, Optimus
Sagittarius, so you know I'm an optimist
Man, keep it all real, I'm a prophetess (okay)
So at least you took an L off your bucket list (bucket list)
It's time to make hits and it's time to diss
How you still dissin', still can't find some hits? (Okay)
Was it worth it, dummy? I ain't mind a bit
Still on that show gettin' no chips, time to dip

[Pre-Chorus]
I, I, I, I-I, I-I, I (okay)
I'm still fly, just bagged a white guy (okay)
Ritchie like Guy and I still eat Thai
Want the Nicki cheat code? Come on, bitch, nice try

[Chorus]
Let's be real, all you bitches wanna look like me
Wanna be in demand, get booked like me
Wanna run up in the lab and cook like me
But ain't nan you hoes pussy good like me
Pussy so good his ex wanna still fight me
Face so pretty bitches wish they could slice me
She just mad 'cause he never bought her ice like me
I cut all my niggas off, but they would still wife me (still wife me)

[Verse 2]
Rap bitches tell they team, ""Make 'em like Barbie""
Had to come off IG so they can't stalk me
All they do is copy looks, steal music too
Want to see what bitches do when they lose the blue-print
I mean the pinkprint, ho, let it sink in
I spoke to Jay the other day, he's still the kingpin
He's still the only nigga that I woulda signed to
If I ain't sign to Wayne's perfectly designed crew
'Cause we the big 3, don't need a big speech
We made the biggest impact, check the spreadsheet
That's Lil Weezy, the Barbie and Drizzy Drake
Niggas gettin' more cheese, kissy face
I'm a bad bitch, fuck the bitch (uh)
Bitch get slick, I'ma cut the bitch
I'm a bad bitch, suck some dick (okay)
If that bitch get slick, I'll cut the bitch
I'll cut up the bitch, I'll gut the bitch (okay)
Had to fuck up the bitch, man, fuck the bitch
Won't shoot her but I will gun-butt the bitch
When we say ""Fuck the bitch,"" dick up the bitch
She was stuck-up so my niggas stuck up the bitch
Still draggin' her so don't pick up the bitch
Get the combination to the safe, drug the bitch
Know the whole operation been bugged the bitch

[Pre-Chorus]
I, I, I, I-I, I-I, I (okay)
I'm still fly, just bagged a white guy (okay)
Ritchie like Guy and I still eat Thai
Want the Nicki cheat code? Come on, bitch, nice try

[Chorus]
Let's be real, all you bitches wanna look like me
Wanna be in demand, get booked like me
Wanna run up in the lab and cook like me
But ain't nan you hoes pussy good like me
Pussy so good his ex wanna still fight me
Face so pretty bitches wish they could slice me
She just mad 'cause he never bought her ice like me
I cut all my niggas off, but they would still wife me (still wife me)

[Bridge]
They would still wife me
They would still wife me
Yup, him too, he would still wife me
Ahh, ha

[Verse 3]
When it come to stealin' flows, these birds is fluent
But they stutter when get asked 'bout the queen's influence
When it's clear they bite me, I'm flattered they like me
I don't wanna check bitches, tell 'em wear their Nikes
Barbie tings, that's Barbie tings
Big Barbie tings, that's Barbie tings
Big Barbie tings, that's Barbie tings
Uh, Barbie dreamhouse, Barbie rings
That's Barbie beach house, Barbie Benz
Barbie white picket, Barbie fence
All tea, all shade, bitch, all offense
If you ever try to confiscate Barbie's ken
I'ma put you in the box where my dollies been
Chop it up and the next stop garbage bin
'Cause you hoes too old to be gossipin'
I'm just tryna find out when the new Porsche come in"
16,Bom Diggy,Pop,"[Intro: Jasmin Walia]
Boy, you don't have to be the last one standing
Boy, show me, you could be the one, one, one

[Verse 1: Zack Knight & Jasmin Walia]
Tu akhiyaan mila ke
Tu nehde, nehde aaja
Te naale heel paa ke
Ni tere utte marda
Tu galla badi karda
Ve kar wakha jaa
Nehde, nehde, ah, tu aaja
Sohneya-ya-ya

[Pre-Chorus: Zack Knight & Jasmin Walia]
I wanna see you wild like Rihanna, get all upon the
Bom, diggy-diggy, bom-bom
She burn it up like the summer, she turn me on with her
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom

[Chorus/Drop: Sample]
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Hoy pagol, hoy pagol, hoy pagol

[Verse 2: Zack Knight & Jasmin Walia]
Girl, I know you want me
Tenu takeya te ho gaya pyaar ve
You don't believe me
Tenu dil da haal sunaa
Oh pichhey mere jaake
Tu akhiya ladaiya
Tu dil nu churaa ke
Tu churiya chalaiya
Tu galla bada kardi
Aa tenu samjhawa
Nehde, nehde, ah, tu aaja
Sohneya-ya-ya

[Pre-Chorus: Zack Knight & Jasmin Walia]
I wanna see you wild like Rihanna, get all upon the
Bom, diggy-diggy, bom-bom
She burn it up like the summer, she turn me on with her
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom

[Chorus/Drop: Sample]
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Hoy pagol, hoy pagol, hoy pagol

[Bridge: Zack Knight & Jasmin Walia]
Oh baby, give me one more dance
One more dance, one more dance
Oh baby, we can make it last
Make it last, make it last
Keep it going, keep it just like that
'Cause your body like a hourglass
To the left, to the right
Everybody in the club diggy-diggy, bom-bom

[Pre-Chorus: Zack Knight & Jasmin Walia]
I wanna see you, I wanna see you
I wanna see you wild like Rihanna, get all upon the
Bom, diggy-diggy, bom-bom
She burn it up like the summer, she turn me on with her
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom
You got me like crazy, that you call to me
Bom, diggy-diggy, bom-bom

[Chorus/Drop: Sample]
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Aaj amar aNdhar, aNdhar
Pagol amar aNdhar, hoy pagol
Hoy pagol, hoy pagol, hoy pagol"
17,Bukti,Pop,"[Verse 1]
Memenangkan hatiku
Bukanlah satu hal yang mudah
Kau berhasil membuat
Ku tak bisa hidup tanpamu

[Verse 2]
Menjaga cinta itu
Bukanlah satu hal yang mudah
Namun sedetik pun tak pernah kau
Berpaling dariku

[Refrain]
Beruntungnya aku
Dimiliki kamu

[Chorus]
Kamu adalah bukti
Dari cantiknya paras dan hati
Kau jadi harmoni saat ku bernyanyi
Tentang terang dan gelapnya hidup ini

Kaulah bentuk terindah
Dari baiknya Tuhan padaku
Waktu tak mengusaikan cantikmu
Kau wanita terhebat bagiku
Tolong kamu camkan itu

[Verse 3]
Meruntuhkan egoku
Bukanlah satu hal yang mudah
Dengan kasih lembut kau pecahkan
Kerasnya hatiku

[Refrain]
Beruntungnya aku
Dimiliki kamu (ku ingin engkau tahu)

[Chorus]
Kamu adalah bukti
Dari cantiknya paras dan hati
Kau jadi harmoni saat ku bernyanyi
Tentang terang dan gelapnya hidup ini

Kaulah bentuk terindah (kaulah bentuk terindah)
Dari baiknya Tuhan padaku
Waktu tak mengusaikan cantikmu (mengusaikan cantikmu)
Kau wanita terhebat bagiku
Tolong kamu camkan itu

[Interlude]
Semua yang jadi bukti tersimpan di dalam palung hati
Semua yang jadi bukti tersimpan di dalam palung hati

[Chorus]
Kamu adalah bukti
Dari cantiknya paras dan hati
Kau jadi harmoni saat ku bernyanyi
Tentang terang dan gelapnya hidup ini

Kaulah bentuk terindah (kaulah bentuk terindah)
Dari baiknya Tuhan padaku
Waktu tak mengusaikan cantikmu (mengusaikan cantikmu)
Kau wanita terhebat bagiku
Tolong kamu camkan itu

[Outro]
Tolong kamu camkan itu"
18,2002,Pop,"[Verse 1]
I will always remember
The day you kissed my lips
Light as a feather
And it went just like this
No, it's never been better
Than the summer of 2002
We were only eleven
But acting like grown-ups
Like we are in the present
Drinking from plastic cups
Singing ""love is forever and ever""
Well, I guess that was true

[Pre-Chorus]
Dancing on the hood in the middle of the woods
On an old Mustang, where we sang
Songs with all our childhood friends
And it went like this, say

[Chorus]
Oops I got 99 problems singing bye, bye, bye
Hold up, if you wanna go and take a ride with me
Better hit me, baby, one more time
Paint a picture for you and me
On the days when we were young, uh
Singing at the top of both our lungs

[Verse 2]
Now we're under the covers
Fast forward to eighteen
We are more than lovers
Yeah, we are all we need
When we're holding each other
I'm taken back to 2002
Yeah

[Pre-Chorus]
Dancing on the hood in the middle of the woods
On an old Mustang, where we sang
Songs with all our childhood friends
And it went like this, say

[Chorus]
Oops I got 99 problems singing bye, bye, bye
Hold up, if you wanna go and take a ride with me
Better hit me, baby, one more time
Paint a picture for you and me
On the days when we were young, uh
Singing at the top of both our lungs
On the day we fell in love
On the day we fell in love

[Pre-Chorus]
Dancing on the hood in the middle of the woods
On an old Mustang, where we sang
Songs with all our childhood friends
Oh, now

[Chorus]
Oops I got 99 problems singing bye, bye, bye
Hold up, if you wanna go and take a ride with me
Better hit me, baby, one more time
Paint a picture for you and me
On the days when we were young, uh
Singing at the top of both our lungs
On the day we fell in love
On the day we fell in love
On the day we fell in love
On the day we fell in love, love, love"
19,1-800-273-8255,Pop,"[Pre-Chorus: Logic]
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine
(Who can relate? Woo!)
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine

[Chorus: Logic]
I don't wanna be alive
I don't wanna be alive
I just wanna die today
I just wanna die
I don't wanna be alive
I don't wanna be alive
I just wanna die
And let me tell you why

[Verse 1: Logic]
All this other shit I'm talkin' 'bout they think they know it
I've been praying for somebody to save me, no one's heroic
And my life don't even matter, I know it, I know it
I know I'm hurting deep down but can't show it
I never had a place to call my own
I never had a home, ain't nobody callin' my phone
Where you been? Where you at? What's on your mind?
They say every life precious but nobody care about mine

[Pre-Chorus: Logic]
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine
(Who can relate? Woo!)
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine

[Chorus: Logic]
I want you to be alive
I want you to be alive
You don't gotta die today
You don't gotta die
I want you to be alive
I want you to be alive
You don't gotta die
Now lemme tell you why

[Verse 2: Alessia Cara]
It's the very first breath
When your head's been drowning underwater
And it's the lightness in the air
When you're there
Chest to chest with a lover
It's holding on, though the road's long
And seeing light in the darkest things
And when you stare at your reflection
Finally knowing who it is
I know that you'll thank God you did

[Verse 3: Logic]
I know where you been, where you are, where you goin'
I know you're the reason I believe in life
What's the day without a little night?
I'm just tryna shed a little light
It can be hard
It can be so hard
But you gotta live right now
You got everything to give right now

[Pre-Chorus: Logic]
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine
(Who can relate? Woo!)
I've been on the low
I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine

[Chorus: Logic]
I finally wanna be alive
I finally wanna be alive
I don't wanna die today
I don't wanna die
I finally wanna be alive
I finally wanna be alive
I don't wanna die
I don't wanna die

[Outro: Khalid]
Pain don't hurt the same, I know
The lane I travel feels alone
But I'm moving 'til my legs give out
And I see my tears melt in the snow
But I don't wanna cry
I don't wanna cry anymore
I wanna feel alive
I don't even wanna die anymore
Oh I don't wanna
I don't wanna
I don't even wanna die anymore"
20,Hasta Luego,Pop,"[Verse 1: HRVY]
You got them Juliet eyes
An I can be your Romeo tonight
Star crossed and love at first sight
An Its like a movie
She Danced like she never gonna die
Blowin up the floor like she dynamite
I dont wanna tell her good bye
But its only one Night

[Pre-Chorus: Malu Trevejo]
Ohh he got me
Oh he got me
Eye Yie Yie Yie Yie Yie Yie
Ohh he told me
Ohh he Told me
Eye Yie Yie Yie Yie Yie Yie

[Chorus: HRVY]
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
I said bailamos
I said bailamos
I said bailamos and we dance
Hasta Luego (Way go)
But you don’t Know my Name though
(Oh No)

[Verse 2: Malu Trevejo]
No pasa nada esta bien
Haria lo que sea para verte
Y al tenerte a mis pies
Esto se pone caliente
Bailando quiero probar
Pero mi corazón sabe esperar
Tengo Para enamorar
Yo tengo lo que tu quieres

[Pre-Chorus: HRVY]
Ohh she got me
Ohh she got me
Eye Yie Yie Yie Yie Yie Yie
Ohh she told me
Ohh she Told me
Eye Yie Yie Yie Yie Yie Yie

[Chorus: HRVY]
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
I said bailamos
I said bailamos
I said bailamos and we dance
Hasta Luego (Way go)
But you don’t Know my Name though
(Oh No)

[Post-Chorus: HRVY, Malu Trevejo]
I'm like
Ohh ohh
Ay ay ay
Me tienes
Ohh ohh
Ay ay ay
I'm like
Ohh ohh
Ay ay ay
Me tienes
Ohh ohh
Ay ay ay

[Chorus: HRVY]
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
Hasta Luego (Way go)
But she don’t Know my Name though
(oh no)
I said bailamos
I said bailamos
I said bailamos and we dance
Hasta Luego (Way go)
But you don’t Know my Name though
(Oh No)"
